date,y_true,y_pred,fold,train_size,log_likelihood,aic,bic,r2_train
2021-03-07,0.004229826539100327,-0.03294592659244603,270,104,152.2246,-254.4492,-188.3395,0.3148
2021-03-14,0.04873991417570271,-0.03974930826760007,271,104,152.2269,-254.4538,-188.344,0.3101
2021-03-21,0.049029427240318606,-0.008930857277873192,272,104,152.7103,-255.4206,-189.3108,0.3226
2021-03-28,0.08584110184143923,-0.013259817153896118,273,104,152.8598,-255.7197,-189.6099,0.3241
2021-04-04,0.059659836406336,-0.07168810027921932,274,104,152.6617,-255.3234,-189.2136,0.3199
2021-04-11,-0.06936722253408784,0.09370033794530157,275,104,152.6062,-255.2124,-189.1027,0.3189
2021-04-18,0.0026568281310853504,0.10923219363324076,276,104,152.6004,-255.2008,-189.091,0.3173
2021-04-25,0.05338426715687083,0.08298940263522245,277,104,153.8433,-257.6867,-191.5769,0.338
2021-05-02,0.0052961796269593705,0.10845028479157807,278,104,154.7492,-259.4983,-193.3886,0.3531
2021-05-09,0.049359259653865055,0.07224381923764729,279,104,158.1852,-266.3704,-200.2606,0.3961
2021-05-16,0.10966455039707104,0.11544234708523868,280,104,158.651,-267.3021,-201.1923,0.401
2021-05-23,0.016929630770320586,0.04071855928192469,281,104,158.6632,-267.3265,-201.2167,0.3981
2021-05-30,0.129501366436025,0.08484902964884836,282,104,159.0925,-268.185,-202.0752,0.3956
2021-06-06,0.12010179820387497,0.03777464003483093,283,104,160.2876,-270.5753,-204.4655,0.406
2021-06-13,-0.01907264856388916,-0.08713994159490263,284,104,156.338,-262.6761,-196.5663,0.3444
2021-06-20,-0.12801853955041018,-0.07882758411812316,285,104,155.7424,-261.4848,-195.375,0.3358
2021-06-27,-0.051160395191395154,0.0076470672673294385,286,104,155.4281,-260.8562,-194.7465,0.3314
2021-07-04,-0.05907543482960538,0.038173177623200674,287,104,156.4006,-262.8012,-196.6914,0.3445
2021-07-11,-0.037586710517142734,0.09280908599472545,288,104,156.9675,-263.9351,-197.8253,0.3587
2021-07-18,-0.039562318212358116,0.10811781390277138,289,104,157.2091,-264.4182,-198.3085,0.3606
2021-07-25,-0.04490179459993839,0.15918511065818167,290,104,156.8603,-263.7207,-197.6109,0.3559
2021-08-01,0.05324254812255783,0.168086869786614,291,104,157.0712,-264.1423,-198.0325,0.3567
2021-08-08,0.0519852271089769,0.07577726438512941,292,104,156.2757,-262.5514,-196.4416,0.3461
2021-08-15,0.024780028998486865,0.032877323613445995,293,104,156.1061,-262.2122,-196.1024,0.3414
2021-08-22,-0.06053721304927979,0.0550930360370072,294,104,154.8537,-259.7075,-193.5977,0.3317
2021-08-29,0.046452473167540684,0.07136364002834922,295,104,158.2126,-266.4253,-200.3155,0.3642
2021-09-05,0.03370452675139125,0.03396898315534641,296,104,160.4603,-270.9207,-204.8109,0.384
2021-09-12,-0.04703171115456866,0.03198597092108292,297,104,160.6494,-271.2988,-205.189,0.3804
2021-09-19,0.030670014204474294,0.030699290069770284,298,104,160.8546,-271.7093,-205.5995,0.3772
2021-09-26,-0.27444907430323634,0.037221995389437365,299,104,163.2175,-276.435,-210.3253,0.4035
2021-10-03,0.02773768420188568,0.14433658799398202,300,104,164.888,-279.7761,-213.6663,0.3951
2021-10-10,-0.028043447848970497,-0.055597286416273546,301,104,164.0536,-278.1072,-211.9975,0.3854
2021-10-17,-0.019765930721800776,-0.04111897381755695,302,104,158.6118,-267.2237,-201.1139,0.3258
2021-10-24,-0.03459015319629556,-0.000146995937363216,303,104,157.7551,-265.5101,-199.4004,0.3135
2021-10-31,-0.00745425587466168,0.03514894004214724,304,104,157.5339,-265.0678,-198.958,0.3135
2021-11-07,0.01837279722786464,0.04260983358339997,305,104,157.4469,-264.8938,-198.784,0.3119
2021-11-14,-0.05481273491042815,0.027391655267593542,306,104,157.6435,-265.2871,-199.1773,0.3113
2021-11-21,0.06213178110700618,0.015079473204159212,307,104,172.1822,-294.3644,-228.2547,0.4061
2021-11-28,-0.0022218704585768305,-0.02294884472083571,308,104,172.5217,-295.0434,-228.9336,0.3468
2021-12-05,0.0669783450144214,-0.040249892952678355,309,104,172.083,-294.1659,-228.0561,0.3665
2021-12-12,0.03761924861517378,-0.028702397465911075,310,104,170.3912,-290.7824,-224.6726,0.3676
2021-12-19,-0.032875687986115766,-0.022157699098081293,311,104,170.6717,-291.3434,-225.2336,0.3715
2021-12-26,0.08256494903249499,0.01237375414706781,312,104,167.1284,-284.2568,-218.147,0.3591
2022-01-02,0.08054534653810216,-0.053532514207491784,313,104,165.8101,-281.6203,-215.5105,0.3478
2022-01-09,0.02186965888996732,-0.06124860157293762,314,104,165.5416,-281.0832,-214.9735,0.3475
2022-01-16,-0.03324059631694698,-0.032607948556892745,315,104,165.4022,-280.8043,-214.6945,0.346
2022-01-23,-0.06103766771806072,-0.030326269179289166,316,104,165.2168,-280.4337,-214.3239,0.3467
2022-01-30,-0.06443047727165659,-0.021892011593815163,317,104,164.509,-279.018,-212.9082,0.3411
2022-02-06,0.015153971194283864,-0.028727962149679563,318,104,164.2767,-278.5534,-212.4437,0.3417
2022-02-13,0.038958738737950624,-0.025219553744450375,319,104,164.1809,-278.3618,-212.252,0.3434
2022-02-20,0.010317767339421911,0.0014574758846563343,320,104,164.9101,-279.8203,-213.7105,0.3519
2022-02-27,-0.004874095758245295,-0.014800670071204412,321,104,163.6761,-277.3522,-211.2424,0.3439
2022-03-06,0.058258664898588795,0.002330287874457363,322,104,164.6652,-279.3305,-213.2207,0.3587
2022-03-13,0.02353645278655892,-0.023907782931543563,323,104,164.5906,-279.1811,-213.0713,0.3572
2022-03-20,0.005985055272252002,-0.03855682827590015,324,104,164.4016,-278.8032,-212.6934,0.3518
2022-03-27,0.02746616990911637,-0.03972565843754212,325,104,164.8826,-279.7651,-213.6553,0.3504
2022-04-03,0.03960209254202271,-0.030339159936769715,326,104,155.9956,-261.9913,-195.8815,0.3543
2022-04-10,0.03854085482387826,-0.014546129819421988,327,104,156.23,-262.4599,-196.3501,0.3579
2022-04-17,-0.0038103822859122186,-0.05626855130884381,328,104,155.1738,-260.3476,-194.2378,0.346
2022-04-24,0.01890836001808464,-0.024900816509348903,329,104,154.6992,-259.3984,-193.2886,0.3287
2022-05-01,0.005055511371913435,-0.01348044407296754,330,104,154.7518,-259.5035,-193.3938,0.3314
2022-05-08,-0.005937345644226037,-0.020657256173343356,331,104,154.8874,-259.7748,-193.6651,0.3322
2022-05-15,-0.03798636279377182,-0.01378651388846432,332,104,155.8754,-261.7509,-195.6411,0.3434
2022-05-22,0.0291249844715718,-0.03453399406627585,333,104,155.9913,-261.9825,-195.8727,0.3498
2022-05-29,-0.0008904720089744386,-0.0401013469182672,334,104,161.0015,-272.0031,-205.8933,0.3578
2022-06-05,0.009089963930838411,-0.052974053488277995,335,104,161.5474,-273.0948,-206.9851,0.3328
2022-06-12,-0.004202151489243477,-0.054116799536989196,336,104,159.2459,-268.4918,-202.382,0.309
2022-06-19,-0.013387080782459296,-0.04987654205249205,337,104,158.654,-267.308,-201.1982,0.3026
2022-06-26,-0.019277158909874578,-0.05966956643997046,338,104,159.0919,-268.1838,-202.074,0.3098
2022-07-03,-0.04328667349698215,-0.0601107689282661,339,104,158.0045,-266.0089,-199.8992,0.3023
2022-07-10,0.04534546411323825,-0.04744493086324936,340,104,155.8843,-261.7686,-195.6589,0.2781
2022-07-17,-0.005959220019087257,-0.040142918490938304,341,104,159.2211,-268.4421,-202.3324,0.2912
2022-07-24,-0.012491487894029141,-0.03592091504052777,342,104,159.4824,-268.9649,-202.8551,0.294
2022-07-31,0.01662088123604028,-0.04069461531459083,343,104,159.4036,-268.8072,-202.6975,0.3005
2022-08-07,0.07813895247137607,-0.051194153575488524,344,104,159.6381,-269.2762,-203.1664,0.3111
2022-08-14,0.0627769662758477,-0.05394130611415605,345,104,159.5017,-269.0035,-202.8937,0.309
2022-08-21,-0.023539966344986406,-0.02276257404069248,346,104,161.9248,-273.8496,-207.7398,0.3353
2022-08-28,0.06196497625357948,-0.03715657109728553,347,104,162.424,-274.8479,-208.7382,0.3324
2022-09-04,-0.06768161084996245,-0.059542451157696276,348,104,162.8213,-275.6425,-209.5327,0.3353
2022-09-11,-0.0057495024912611005,-0.026488563369533716,349,104,161.867,-273.734,-207.6243,0.3272
2022-09-18,-0.023545206861752502,-0.06251804379276052,350,104,161.663,-273.326,-207.2162,0.3251
2022-09-25,-0.032136441551788256,-0.03333104889602635,351,104,161.4496,-272.8991,-206.7894,0.3171
2022-10-02,-0.02848818026464651,-0.036470102766785896,352,104,161.0445,-272.089,-205.9793,0.3104
2022-10-09,0.02127739844728488,-0.01452100375621114,353,104,160.4078,-270.8155,-204.7058,0.3034
2022-10-16,-0.05522529899090353,-0.01095209504211089,354,104,160.7002,-271.4005,-205.2907,0.3089
2022-10-23,-0.053552354480680915,0.02204240126847227,355,104,160.7139,-271.4277,-205.318,0.3072
2022-10-30,-0.023251109268403274,0.0105868445908699,356,104,160.8986,-271.7972,-205.6874,0.3091
2022-11-06,0.021538151551131663,0.06937898821461526,357,104,167.9595,-285.9191,-219.8093,0.2973
2022-11-13,0.02801438936461753,0.054871578503110724,358,104,170.4624,-290.9247,-224.8149,0.3173
2022-11-20,-0.11549344633604726,0.05304460985100984,359,104,171.3078,-292.6156,-226.5059,0.3313
2022-11-27,-0.0431525170431923,0.11890900284807286,360,104,171.2963,-292.5926,-226.4829,0.332
2022-12-04,0.1160759944746215,0.16106745799707403,361,104,171.1627,-292.3254,-226.2157,0.3282
2022-12-11,0.0037207037838376273,0.14173279319650453,362,104,171.2494,-292.4988,-226.389,0.3188
2022-12-18,-0.03707397225751721,0.08879794358648824,363,104,171.2502,-292.5003,-226.3906,0.3169
2022-12-25,0.03161219105338642,0.11496460749632172,364,104,171.8247,-293.6493,-227.5396,0.325
2023-01-01,0.01752049752425812,0.07702263712228055,365,104,173.723,-297.4461,-231.3363,0.3469
2023-01-08,-0.0031851062085773,0.04175523012105465,366,104,174.4545,-298.909,-232.7992,0.3373
2023-01-15,0.0857836297513073,0.05737991476074223,367,104,173.3457,-296.6914,-230.5816,0.3268
2023-01-22,-0.025317807984289897,0.07870082335312736,368,104,173.3813,-296.7625,-230.6527,0.3274
2023-01-29,0.02170769576019012,0.05143300390780672,369,104,173.3606,-296.7212,-230.6114,0.3266
2023-02-05,0.007207238404949167,0.02374626412728623,370,104,173.3699,-296.7398,-230.63,0.3264
2023-02-12,-0.01674626145170814,0.036543371663263144,371,104,172.455,-294.9099,-228.8001,0.3023
2023-02-19,0.005462007206876641,0.0063325456960443335,372,104,174.4252,-298.8505,-232.7407,0.3345
2023-02-26,-0.0006811216065346586,-0.05631715042999903,373,104,180.7434,-311.4868,-245.3771,0.394
2023-03-05,0.07459453492180754,-0.0504411755549749,374,104,184.1629,-318.3258,-252.216,0.4372
2023-03-12,0.14294625046635673,-0.07911948148334816,375,104,183.9931,-317.9862,-251.8764,0.4397
2023-03-19,0.05751363019581471,-0.11484054524729287,376,104,184.6206,-319.2412,-253.1314,0.4395
2023-03-26,0.07251721546911771,-0.13424800791681082,377,104,184.5656,-319.1313,-253.0215,0.4396
2023-04-02,0.24908365881144012,-0.10708862425696294,378,104,183.6435,-317.287,-251.1772,0.432
2023-04-09,-0.013218547099255669,-0.06331741730282735,379,104,183.2025,-316.405,-250.2952,0.428
2023-04-16,0.03682466085541335,-0.17907019785527242,380,104,185.9978,-321.9955,-255.8857,0.4582
2023-04-23,-0.046758517379703955,-0.1624340201434982,381,104,182.8999,-315.7998,-249.69,0.4258
2023-04-30,-0.08588335840307823,-0.049490497729120037,382,104,180.1069,-310.2139,-244.1041,0.3935
2023-05-07,-0.11501490394338436,-0.04024572489925662,383,104,180.281,-310.5621,-244.4523,0.3921
2023-05-14,-0.016724908625933885,-0.02390058414227807,384,104,179.9042,-309.8085,-243.6987,0.3883
2023-05-21,-0.01668577136507442,-0.04222938648259514,385,104,179.8686,-309.7371,-243.6273,0.3889
2023-05-28,0.017639969910756323,-0.054796715914659705,386,104,174.4648,-298.9295,-232.8197,0.3511
2023-06-04,0.07160694770420571,-0.10990173515515052,387,104,174.2671,-298.5342,-232.4244,0.3521
2023-06-11,0.051478243249717684,-0.07773202448765157,388,104,178.7624,-307.5248,-241.4151,0.3875
2023-06-18,0.014511207615208079,0.02351548774433278,389,104,178.0857,-306.1714,-240.0616,0.3795
2023-06-25,-0.015917677607960055,-0.00823708005973238,390,104,178.0172,-306.0343,-239.9246,0.3817
2023-07-02,-0.08653807080926533,0.011488235697298357,391,104,177.6462,-305.2924,-239.1827,0.3749
2023-07-09,-0.01999601616034662,0.06975419518733356,392,104,180.8324,-311.6648,-245.555,0.3996
2023-07-16,0.00031308704075425493,0.046552794460515995,393,104,181.1135,-312.2269,-246.1171,0.4028
2023-07-23,0.00561886916107725,0.04025406663725497,394,104,179.1965,-308.393,-242.2832,0.393
2023-07-30,-0.02171262138035954,0.044296599432371034,395,104,179.0819,-308.1638,-242.054,0.3931
2023-08-06,0.0050769583903941444,0.051175265304689126,396,104,178.7967,-307.5935,-241.4837,0.3897
2023-08-13,-0.04897217155310346,0.06066105850877376,397,104,177.7012,-305.4024,-239.2927,0.3766
2023-08-20,-0.021332798574719355,0.04459767760459392,398,104,180.0727,-310.1455,-244.0357,0.3959
2023-08-27,-0.017641975071793686,0.04488432112452271,399,104,180.0815,-310.163,-244.0532,0.3941
2023-09-03,-0.0736694193708533,0.052774857206310005,400,104,179.7799,-309.5597,-243.4499,0.3895
2023-09-10,0.022257885657674874,0.016799897334278974,401,104,177.9639,-305.9278,-239.8181,0.3776
2023-09-17,0.04517126385309383,-0.030578331641073694,402,104,172.4957,-294.9913,-228.8815,0.3436
2023-09-24,-0.04480749520593945,-0.02232126445809414,403,104,172.4435,-294.887,-228.7772,0.3445
2023-10-01,0.05311923136862586,-0.04817620543752496,404,104,171.0633,-292.1266,-226.0168,0.3229
2023-10-08,0.016079716961472788,-0.13429221978566802,405,104,165.509,-281.0179,-214.9081,0.3544
2023-10-15,0.016493137246011445,-0.12628988018687143,406,104,162.4443,-274.8886,-208.7788,0.3054
2023-10-22,-0.01785160238954775,-0.08507415482735498,407,104,162.435,-274.87,-208.7602,0.3067
2023-10-29,-0.015411263920525,-0.10652196848053516,408,104,160.9352,-271.8705,-205.7607,0.2881
2023-11-05,-0.022335599604232804,-0.11347956975884979,409,104,159.9833,-269.9665,-203.8567,0.2908
2023-11-12,-0.03757745490133558,-0.06706654991752868,410,104,158.9386,-267.8772,-201.7675,0.2989
2023-11-19,-0.09547508896723492,-0.06694723323792881,411,104,158.8992,-267.7984,-201.6886,0.2796
2023-11-26,-0.07750946805182687,-0.1071887245784867,412,104,160.5163,-271.0327,-204.9229,0.3021
2023-12-03,0.048676062795424024,-0.044214791355596805,413,104,161.9225,-273.8449,-207.7351,0.2927
2023-12-10,0.019924660367293318,-0.06023034330084,414,104,162.0936,-274.1872,-208.0774,0.2778
2023-12-17,-0.05669195408158497,-0.0032146487750066913,415,104,163.3521,-276.7043,-210.5945,0.2988
2023-12-24,-0.022859382232403434,-0.020984806760541885,416,104,162.9976,-275.9953,-209.8855,0.2602
2023-12-31,0.012039107870695334,0.019257186424436683,417,104,162.7624,-275.5247,-209.415,0.2513
2024-01-07,0.019179555703876257,0.005705292613909966,418,104,161.9566,-273.9133,-207.8035,0.2486
2024-01-14,0.013357561057035902,0.03941596323883552,419,104,161.356,-272.7119,-206.6022,0.2374
2024-01-21,-0.01720700977974291,-0.0009068774651612909,420,104,160.3971,-270.7942,-204.6845,0.219
2024-01-28,-0.03666131710864333,-0.0018132055994401122,421,104,159.3198,-268.6396,-202.5299,0.1971
2024-02-04,0.0013327412012658945,-0.02771705832374577,422,104,159.6733,-269.3466,-203.2368,0.1988
2024-02-11,-0.07463743868587312,-0.07095005381036742,423,104,160.5773,-271.1545,-205.0448,0.2075
2024-02-18,-0.04001509699728277,-0.03222081418109471,424,104,159.7989,-269.5978,-203.488,0.2008
2024-02-25,0.00966191091173689,0.037292153379154876,425,104,160.1261,-270.2521,-204.1424,0.1979
2024-03-03,0.07548065596569407,0.02909683692969083,426,104,160.9052,-271.8104,-205.7007,0.2066
2024-03-10,0.006153865574378066,0.006952382758184044,427,104,161.4259,-272.8518,-206.742,0.2253
2024-03-17,-0.022984234027355045,-0.019821222935964954,428,104,161.2866,-272.5731,-206.4633,0.2187
2024-03-24,-0.028297101427171182,-0.008558730391776275,429,104,162.1554,-274.3107,-208.2009,0.2338
2024-03-31,0.05626774651176155,-0.04461526113796468,430,104,177.5414,-305.0829,-238.9731,0.2752
2024-04-07,0.07027323317570153,-0.0032356963673852174,431,104,177.8605,-305.721,-239.6112,0.2843
2024-04-14,0.05514256767421039,-0.004214587881483876,432,104,178.5465,-307.093,-240.9832,0.2911
2024-04-21,-0.05009736042001444,0.04523366416798181,433,104,177.9997,-305.9993,-239.8896,0.2822
2024-04-28,-0.025054389074127298,-0.032993451031582445,434,104,179.0466,-308.0933,-241.9835,0.2938
2024-05-05,0.0334069120535657,0.0005226364851544721,435,104,180.286,-310.5721,-244.4623,0.3111
2024-05-12,0.01895010363188469,-0.02074346556472368,436,104,181.078,-312.1561,-246.0463,0.3231
2024-05-19,-0.018742181809740525,-0.01909722444240822,437,104,183.5755,-317.1509,-251.0412,0.3506
2024-05-26,-0.0597544184326687,0.01579950929981488,438,104,183.3348,-316.6696,-250.5598,0.3635
2024-06-02,0.07563595260301659,0.033629505180269005,439,104,184.2325,-318.465,-252.3552,0.3887
2024-06-09,-0.0030740878804218614,-0.0317897069292416,440,104,184.2101,-318.4202,-252.3104,0.3842
2024-06-16,-0.011560822401076084,0.027819663594908478,441,104,184.2117,-318.4235,-252.3137,0.3823
2024-06-23,-0.04003499808165722,0.028820501681567884,442,104,184.3405,-318.6811,-252.5713,0.3887
2024-06-30,0.02391743306058872,0.05621595159274077,443,104,184.7685,-319.5371,-253.4273,0.3814
2024-07-07,0.02726779410904727,-0.009126098606960946,444,104,184.2775,-318.555,-252.4452,0.3617
2024-07-14,0.019117930247862295,-0.04312433652628368,445,104,184.2778,-318.5556,-252.4459,0.3614
2024-07-21,0.004422117759005382,-0.10393042331548837,446,104,184.2863,-318.5727,-252.4629,0.359
2024-07-28,0.006198160400749845,-0.04350679602664146,447,104,184.3351,-318.6703,-252.5605,0.3511
2024-08-04,0.041579132574715565,-0.05101597564588654,448,104,184.2597,-318.5195,-252.4097,0.343
2024-08-11,0.02604412159254921,-0.04405640362943974,449,104,183.5512,-317.1024,-250.9927,0.3336
2024-08-18,-0.02757492939244357,0.031629447545911946,450,104,183.125,-316.2501,-250.1403,0.3392
2024-08-25,-0.014855100990924072,0.044794853662362605,451,104,183.016,-316.032,-249.9222,0.3416
2024-09-01,0.09645803212231167,0.05213306860427143,452,104,181.3205,-312.641,-246.5312,0.3199
2024-09-08,0.0014109349783349007,0.04751521643494298,453,104,181.8549,-313.7098,-247.6,0.3324
2024-09-15,0.038549410631707456,-0.02950741530296762,454,104,180.9243,-311.8486,-245.7388,0.3192
2024-09-22,-0.010398116357827832,-0.006173756294426196,455,104,180.8934,-311.7868,-245.677,0.3201
2024-09-29,0.015303818490834167,-0.008036205472653718,456,104,180.6342,-311.2683,-245.1586,0.3169
2024-10-06,-0.05052977969719253,-0.009438862746054016,457,104,178.7565,-307.513,-241.4033,0.2959
2024-10-13,-0.04408877298464935,0.01867505203163104,458,104,177.4128,-304.8256,-238.7158,0.2862
2024-10-20,-0.024980170161842136,-0.008981024838748323,459,104,177.2257,-304.4513,-238.3415,0.291
2024-10-27,0.03200422861562466,-0.006356684490600522,460,104,176.2092,-302.4183,-236.3086,0.2827
2024-11-03,0.025280968108804522,0.013769710309445859,461,104,176.2229,-302.4458,-236.336,0.2845
2024-11-10,0.029377444429059613,-0.006166155464999249,462,104,176.0935,-302.1869,-236.0771,0.2853
2024-11-17,-0.009462134728118209,-0.024525983837467562,463,104,176.619,-303.2381,-237.1283,0.2896
2024-11-24,-0.021892838435275723,-0.02825700819234104,464,104,176.4223,-302.8445,-236.7347,0.2859
2024-12-01,-0.006137203378733757,-0.02872557772183415,465,104,175.327,-300.6539,-234.5442,0.2798
2024-12-08,0.03731776300719528,0.022019319088224014,466,104,175.0565,-300.1129,-234.0032,0.2897
2024-12-15,-0.021688234391640682,0.03847912774890274,467,104,174.9908,-299.9816,-233.8719,0.2887
2024-12-22,-0.004645354074533602,0.0009576243330581052,468,104,174.9055,-299.8111,-233.7013,0.2875
2024-12-29,-0.00917520154409873,0.026163542828011508,469,104,174.4274,-298.8549,-232.7451,0.2839
2025-01-05,0.01042799812853549,0.03824092119556308,470,104,175.6306,-301.2611,-235.1513,0.2969
2025-01-12,0.023684387395795203,0.042619460345598444,471,104,175.6236,-301.2472,-235.1374,0.2938
2025-01-19,-0.017799394931939508,0.05985497345240548,472,104,176.33,-302.66,-236.5503,0.304
2025-01-26,-0.007137789048292406,0.008546674505422713,473,104,176.5303,-303.0606,-236.9509,0.3062
2025-02-02,0.010333247119733203,0.04117695027875827,474,104,176.5924,-303.1847,-237.0749,0.3066
2025-02-09,0.017046366546421044,0.0670250223195219,475,104,175.904,-301.8081,-235.6983,0.2869
2025-02-16,0.021887991429033724,0.08122636142704782,476,104,176.1504,-302.3008,-236.191,0.2824
2025-02-23,0.010851242454374702,0.04270501231687726,477,104,175.6732,-301.3464,-235.2366,0.2763
2025-03-02,0.025309376245538858,0.056293549187200635,478,104,176.5543,-303.1086,-236.9988,0.2794
2025-03-09,-0.0008224361019546789,0.05087670806961133,479,104,177.2225,-304.445,-238.3353,0.2998
2025-03-16,-0.015254814143281776,0.029337508072525446,480,104,176.7546,-303.5092,-237.3995,0.2933
2025-03-23,0.006993035490970604,0.04427707274975293,481,104,175.9124,-301.8247,-235.715,0.2836
2025-03-30,-0.03391871596366427,0.013187716966874275,482,104,177.229,-304.4581,-238.3483,0.299
2025-04-06,-0.048532730778899635,-0.0070363239418388575,483,104,177.6972,-305.3943,-239.2845,0.3033
2025-04-13,0.0009004953332501659,0.019758520614884804,484,104,176.9515,-303.903,-237.7932,0.2992
2025-04-20,0.0032350854958060095,0.02495264871385602,485,104,177.6609,-305.3218,-239.2121,0.306
2025-04-27,0.045426486118957735,0.006839110498032134,486,104,177.9066,-305.8132,-239.7034,0.3035
2025-05-04,0.04148021406022846,0.004230214421189137,487,104,178.1635,-306.3271,-240.2173,0.3074
2025-05-11,0.028221139818575495,-0.008038102907495157,488,104,178.16,-306.3199,-240.2102,0.3077
2025-05-18,-0.07623844923800221,-0.021594114797775187,489,104,177.9996,-305.9992,-239.8895,0.3057
2025-05-25,0.04637094750655942,-0.03734626880710808,490,104,183.2803,-316.5606,-250.4509,0.3405
2025-06-01,0.01146801559164129,-0.005007232258332949,491,104,184.7148,-319.4297,-253.3199,0.3548
2025-06-08,-0.03312109341163614,-0.011528483761515431,492,104,186.2501,-322.5002,-256.3905,0.3431
2025-06-15,0.03977750243587618,-0.0261669978782504,493,104,186.7436,-323.4871,-257.3774,0.3522
2025-06-22,-0.00502880449826672,0.020731470453261847,494,104,188.5743,-327.1487,-261.0389,0.3722
2025-06-29,-0.004400626448111887,-0.00016749196482005482,495,104,189.4209,-328.8417,-262.7319,0.3805
2025-07-06,0.013788846908294888,-0.012011856284102033,496,104,188.5872,-327.1743,-261.0645,0.3704
2025-07-13,0.09754854453884503,0.015418013659380357,497,104,188.8553,-327.7106,-261.6008,0.3737
2025-07-20,0.020825047599952826,-0.00536641859031096,498,104,189.9868,-329.9736,-263.8638,0.3714
2025-07-27,0.01336386109932317,0.019856293728978812,499,104,189.0937,-328.1875,-262.0777,0.3595
2025-08-03,-0.13609686920003763,-0.06799062664261508,500,104,189.4867,-328.9733,-262.8635,0.3636
2025-08-10,0.0901483071232034,0.021843915840690783,501,104,189.488,-328.976,-262.8662,0.3638
2025-08-17,-0.17258059897181605,0.0032065739238529485,502,104,189.6768,-329.3535,-263.2438,0.3657
2025-08-24,0.009443931679732284,0.007776273753586838,503,104,189.9166,-329.8331,-263.7233,0.3695
2025-08-31,0.03841701610379179,0.042900254224653246,504,104,193.8126,-337.6253,-271.5155,0.4151
2025-09-07,-0.029406385046915003,0.00040125744913312156,505,104,193.1786,-336.3572,-270.2475,0.3967
2025-09-14,-0.08944506035192679,0.023278069816495973,506,104,193.1983,-336.3966,-270.2868,0.3437
2025-09-21,0.06145652709376885,0.020820919686253873,507,104,193.3217,-336.6434,-270.5336,0.3365
2025-09-28,-0.03336949526515163,0.0401320965817614,508,104,193.6001,-337.2002,-271.0904,0.3243
2025-10-05,-0.10531975672651991,0.0058557075643549655,509,104,214.5654,-379.1309,-313.0211,0.3693
2025-10-12,0.0679461993327835,0.004381037433635941,510,104,213.6646,-377.3291,-311.2193,0.3663
2025-10-19,-0.05901938006126391,0.026079304190348946,511,104,218.9774,-387.9547,-321.8449,0.4219
2025-10-26,0.11510884671230733,-0.01045546940478606,512,104,218.9446,-387.8893,-321.7795,0.4147
